-178668042.8,325063314.3,57987050.97,-13.48144498,-28.65208269,-27.36649844
-179831142.8,322584704.3,55622042.1,-13.44202034,-28.72324167,-27.37902298
-180990798.5,320099921.9,53255965.38,-13.40171566,-28.79496424,-27.39121474
-182146933.5,317608918.5,50888850.2,-13.3605165,-28.86724435,-27.40305913
-183299469.6,315111646.2,48520727.2,-13.31840849,-28.94007539,-27.41454124
-184448327.9,312608057.8,46151628.34,-13.27537731,-29.01345006,-27.42564585
-185593427.8,310098106.6,43781586.91,-13.23140878,-29.08736042,-27.43635741
-186734687.9,307581746.7,41410637.56,-13.18648884,-29.16179784,-27.44666006
-187872025.3,305058933,39038816.3,-13.14060356,-29.236753,-27.45653764
-189005356,302529621.2,36666160.57,-13.09373922,-29.31221583,-27.46597368
-190134594.8,299993767.8,34292709.24,-13.0458823,-29.38817554,-27.47495146
-191259655.5,297451330.5,31918502.64,-12.9970195,-29.46462056,-27.48345394
-192380450.5,294902267.8,29543582.59,-12.94713781,-29.54153853,-27.49146384
-193496891.2,292346539.4,27167992.38,-12.8962245,-29.61891631,-27.49896362
-194608888,289784106.2,24791776.88,-12.84426719,-29.69673991,-27.5059355
-195716350.1,287214930.3,22414982.45,-12.79125385,-29.77499452,-27.51236147
-196819185.9,284638975.2,20037657.06,-12.73717285,-29.85366447,-27.51822334
-197917302.5,282056205.6,17659850.24,-12.68201301,-29.93273323,-27.52350269
-199010606.4,279466587.9,15281613.11,-12.6257636,-30.01218336,-27.52818096
-200099002.8,276870089.8,12902998.41,-12.56841442,-30.09199656,-27.53223945
-201182396.4,274266681,10524060.52,-12.50995579,-30.17215359,-27.5356593
-202260691,271656332.4,8144855.426,-12.45037866,-30.25263432,-27.53842157
-203333789.4,269039017,5765440.761,-12.38967457,-30.33341768,-27.54050726
-204401594,266414709.7,3385875.806,-12.32783573,-30.41448167,-27.5418973
-205464006.5,263783387.2,1006221.491,-12.26485509,-30.49580338,-27.54257261
-206520927.9,261145028.2,-1373459.608,-12.20072632,-30.57735895,-27.54251413
-207572258.8,258499613.5,-3753103.269,-12.13544388,-30.65912358,-27.54170282
-208617899.3,255847126.3,-6132643.629,-12.06900309,-30.74107155,-27.54011976
-209657749.1,253187551.9,-8512013.194,-12.00140013,-30.82317622,-27.5377461
-210691707.7,250520877.8,-10891142.85,-11.93263209,-30.90541003,-27.53456318
-211719674.3,247847094.1,-13269961.87,-11.86269702,-30.98774452,-27.53055251
-212741548.1,245166193.5,-15648397.96,-11.79159399,-31.07015035,-27.52569582
-213757228.1,242478170.9,-18026377.23,-11.71932308,-31.15259729,-27.51997513
-214766613.5,239783024.4,-20403824.27,-11.64588546,-31.23505427,-27.51337276
-215769603.6,237080754.2,-22780662.15,-11.57128341,-31.31748942,-27.50587139
-216766097.8,234371363.7,-25156812.46,-11.49552036,-31.39987002,-27.49745409
-217755996.2,231654859.2,-27532195.36,-11.41860094,-31.48216263,-27.48810438
-218739198.9,228931249.6,-29906729.59,-11.34053097,-31.56433306,-27.47780628
-219715607,226200547,-32280332.53,-11.26131754,-31.64634642,-27.46654431
-220685121.9,223462766.5,-34652920.26,-11.18096902,-31.72816717,-27.45430362
-221647646,220717926.3,-37024407.59,-11.09949506,-31.80975916,-27.44106994
-222603082.6,217966047.7,-39394708.15,-11.01690667,-31.89108568,-27.42682969
-223551335.8,215207155.4,-41763734.4,-10.93321617,-31.97210951,-27.41157004
-224492311,212441277,-44131397.75,-10.84843726,-32.05279298,-27.39527887
-225425914.8,209668443.6,-46497608.56,-10.76258503,-32.13309802,-27.37794492
-226352055.2,206888689.7,-48862276.3,-10.67567595,-32.2129862,-27.35955776
-227270641.7,204102052.7,-51225309.53,-10.58772787,-32.29241885,-27.34010786
-228181585.2,201308573.9,-53586616.08,-10.49876005,-32.37135709,-27.31958664
-229084798.7,198508297.6,-55946103.03,-10.40879315,-32.44976188,-27.29798648
-229980196.6,195701271.6,-58303676.88,-10.31784922,-32.52759414,-27.2753008
-230867695.5,192887546.9,-60659243.59,-10.22595167,-32.60481478,-27.25152407
-231747214.3,190067178.3,-63012708.69,-10.13312531,-32.68138481,-27.22665184
-232618673.6,187240223.5,-65363977.38,-10.03939626,-32.75726538,-27.20068079
-233481996.7,184406743.8,-67712954.62,-9.944792002,-32.8324179,-27.17360875
-234337109.3,181566803.8,-70059545.23,-9.849341283,-32.90680409,-27.14543473
-235183939.4,178720471.2,-72403654.01,-9.75307413,-32.98038607,-27.11615892
-236022417.9,175867817.3,-74745185.8,-9.656021792,-33.05312644,-27.08578277
-236852478.3,173008916.3,-77084045.65,-9.558216705,-33.12498835,-27.05430891
-237674057,170143845.6,-79420138.88,-9.459692443,-33.19593562,-27.02174128
-238487093.4,167272686,-81753371.19,-9.360483672,-33.26593275,-26.98808504
-239291529.9,164395520.8,-84083648.81,-9.26062609,-33.33494506,-26.95334661
-240087312,161512436.8,-86410878.54,-9.160156377,-33.40293873,-26.91753371
-240874388.4,158623523.3,-88734967.94,-9.059112123,-33.46988092,-26.88065529
-241652711.1,155728872.6,-91055825.38,-8.957531773,-33.53573976,-26.84272157
-242422235.5,152828579.6,-93373360.17,-8.855454551,-33.60048452,-26.80374402
-243182920.5,149922741.8,-95687482.65,-8.752920391,-33.66408558,-26.76373534
-243934728.2,147011459.3,-97998104.34,-8.649969863,-33.72651459,-26.72270942
